radius,mean_uncertainty_all,mean_uncertainty_certain_positive,mean_uncertainty_uncertain_boundary,mean_uncertainty_certain_negative,pixels_certain_positive,pixels_uncertain_boundary,pixels_certain_negative
3,0.0005687387310899794,0.0011795333120971918,0.020113719627261162,7.59280810598284e-05,4597,6194,251353
1,0.000690426561050117,0.010357973165810108,0.039866846054792404,0.00017844011017587036,3769,2415,255960
1,0.0006094080745242536,0.019574958831071854,0.024491343647241592,0.0001373694685753435,3963,1918,256263
2,0.000690426561050117,0.0087857311591506,0.030551262199878693,4.229594560456462e-05,2589,4827,254728
2,0.0006094080745242536,0.01901884749531746,0.02312479540705681,5.2927160140825436e-05,3030,3832,255282
3,0.000690426561050117,0.005522245541214943,0.023639362305402756,8.234269444074016e-06,1430,7234,253480
3,0.0006094080745242536,0.020666662603616714,0.01985611580312252,8.684202839503996e-06,2163,5683,254298
1,0.0016944627277553082,0.025804191827774048,0.023958981037139893,0.0002691306872293353,12187,2636,247321
1,0.0004787346988450736,0.00157851108815521,0.052767619490623474,2.8436745196813717e-05,2696,2159,257289
2,0.0016944627277553082,0.02599559910595417,0.02303262986242771,0.00016090937424451113,10898,5267,245979
2,0.0004787346988450736,0.0009404962765984237,0.027385100722312927,2.2373140382114798e-05,1642,4317,256185
3,0.0016944627277553082,0.02545401081442833,0.023615071550011635,5.200961822993122e-05,9631,7890,244623
3,0.0004787346988450736,0.0006107676308602095,0.018789352849125862,2.1434145310195163e-05,714,6365,255065
1,0.0005360970390029252,0.0018392456695437431,0.05369127169251442,4.689739580499008e-05,4327,2246,255571
1,0.000645299325697124,0.014845732599496841,0.05576584115624428,3.1414616387337446e-05,2650,2183,257311
2,0.0005360970390029252,0.0010980410734191537,0.028375184163451195,3.7769983464386314e-05,3232,4489,254423
2,0.000645299325697124,0.008055252954363823,0.03569578751921654,7.3274914029752836e-06,1628,4319,256197
3,0.0005360970390029252,0.0008363199303857982,0.019348593428730965,3.377317261765711e-05,2157,6728,253259
3,0.000645299325697124,0.0033444021828472614,0.026494985446333885,6.229619430087041e-06,861,6216,255067
1,0.0007649720646440983,0.008050685748457909,0.07326110452413559,4.486381294555031e-05,3112,2238,256794
1,0.0006253380561247468,0.0032300592865794897,0.05857047811150551,0.00019734533270820975,3042,1764,257338
2,0.0007649720646440983,0.005368862301111221,0.042081739753484726,7.2963143793458585e-06,2030,4462,255652
2,0.0006253380561247468,0.001992077799513936,0.03129974380135536,0.00019202109251637012,2187,3525,256432
3,0.0007649720646440983,0.00351649709045887,0.029802648350596428,6.449395641539013e-06,1107,6543,254494
3,0.0006253380561247468,0.0014568606857210398,0.021543877199292183,0.00018842355348169804,1351,5283,255510
1,0.0006174923619255424,0.008356042206287384,0.052538324147462845,5.540842903428711e-05,5365,1959,254820
1,0.00041648640763014555,0.002017291495576501,0.03569289296865463,8.703256753506139e-05,6153,2092,253899
2,0.0006174923619255424,0.006229052320122719,0.03178257867693901,3.9218673919094726e-05,4413,3915,253816
2,0.00041648640763014555,0.0011747784446924925,0.019578389823436737,8.399209764320403e-05,5131,4184,252829
3,0.0006174923619255424,0.004795876797288656,0.023503392934799194,2.8736023523379117e-05,3480,5868,252796
3,0.00041648640763014555,0.0008864491828717291,0.013457173481583595,8.387866546399891e-05,4129,6272,251743
1,0.00047773023834452033,0.0032387631945312023,0.04292336478829384,7.274804374901578e-05,4839,2120,255185
1,0.0005818973877467215,0.005388870369642973,0.04823930934071541,0.00012261801748536527,2688,2208,257248
2,0.00047773023834452033,0.001354785868898034,0.024692023172974586,6.083290645619854e-05,3806,4237,254101
2,0.0005818973877467215,0.0025234881322830915,0.02921905554831028,7.667757745366544e-05,1615,4409,256120
3,0.00047773023834452033,0.0009657731279730797,0.016997169703245163,5.7789173297351226e-05,2794,6349,253001
3,0.0005818973877467215,0.00168777781073004,0.021670840680599213,4.0526116208638996e-05,657,6511,254976
1,0.0009451928781345487,0.01026783138513565,0.0374869666993618,0.00042304908856749535,6035,2090,254019
1,0.0007338824798353016,0.004831152036786079,0.06982598453760147,6.839758134447038e-05,3425,2267,256452
2,0.0009451928781345487,0.005480569321662188,0.031011326238512993,0.00035863075754605234,5017,4178,252949
2,0.0007338824798353016,0.002209733473137021,0.03943716734647751,3.341821502544917e-05,2318,4532,255294
3,0.0009451928781345487,0.0036078249104321003,0.024390079081058502,0.0003202269144821912,4023,6257,251864
3,0.0007338824798353016,0.001246571191586554,0.027479132637381554,2.1217407265794463e-05,1275,6747,254122
1,0.0006860760622657835,0.0038376320153474808,0.04249418526887894,0.0002640217717271298,5163,2183,254798
1,0.0009668080601841211,0.02769376151263714,0.050602227449417114,0.00013180107634980232,4133,2080,255931
2,0.0006860760622657835,0.002433369867503643,0.024742890149354935,0.00024409731850028038,4099,4363,253682
2,0.0009668080601841211,0.030724434182047844,0.03286311775445938,8.226430509239435e-05,3118,4159,254867
3,0.0006860760622657835,0.0018601557239890099,0.017776187509298325,0.00022937817266210914,3055,6539,252550
3,0.0009668080601841211,0.03666127473115921,0.025892671197652817,5.618334034807049e-05,2122,6233,253789
1,0.0005367322009988129,0.0026865918189287186,0.058031026273965836,6.957788718864322e-05,4359,1916,255869
1,0.0012092499528080225,0.01507204957306385,0.07389011979103088,0.0004957083147019148,3029,1947,257168
2,0.0005367322009988129,0.0014804290840402246,0.031090594828128815,6.539820606121793e-05,3431,3826,254887
2,0.0012092499528080225,0.004692434333264828,0.05350197106599808,0.00038626499008387327,2081,3893,256170
3,0.0005367322009988129,0.0011151381768286228,0.0212472602725029,6.357384700095281e-05,2523,5730,253891
3,0.0012092499528080225,0.0016098570777103305,0.038662686944007874,0.000370835536159575,1290,5698,255156
1,0.0005015147035010159,0.002142975339666009,0.052548397332429886,2.2438334781327285e-05,3962,2231,255951
1,0.0006612425786443055,0.004033149220049381,0.06458669155836105,4.632310083252378e-05,4300,2232,255612
2,0.0005015147035010159,0.0014620419824495912,0.02809145115315914,7.877890311647207e-06,2874,4459,254811
